,Temperature,Humidity,pH,Rainfall,Label
968,39.173466,44.513587,5.523321,963.851759,Arecanut
969,39.058517,59.072372,5.86324,808.065838,Arecanut
970,36.690625,56.383686,5.658451,938.714356,Arecanut
971,39.455232,68.914598,6.436666,890.680764,Arecanut
972,37.064405,60.845459,6.681559,1349.563585,Arecanut
973,36.734158,73.435156,6.610239,1490.62891,Arecanut
974,36.52172,74.022524,5.920721,1322.311428,Arecanut
975,37.426179,68.834199,6.430102,1433.578793,Arecanut
976,38.796697,78.739943,6.180939,955.629822,Arecanut
977,38.939925,59.68554,6.377795,958.14074,Arecanut
978,39.290016,57.667309,5.982003,1481.96828,Arecanut
979,39.941799,40.035749,6.379205,1209.447105,Arecanut
980,36.463552,68.1525,6.113885,1194.458112,Arecanut
981,38.722347,67.916778,5.755286,859.767126,Arecanut
982,38.588689,65.71814,5.279735,1435.915206,Arecanut
983,39.347869,58.406952,6.999142,1028.410035,Arecanut
984,37.145557,47.948637,6.586074,986.071107,Arecanut
985,39.522435,69.097645,5.209034,776.160328,Arecanut
986,39.647785,75.765034,6.257735,782.360826,Arecanut
987,36.471448,49.970377,6.677121,829.93771,Arecanut
988,37.942365,79.06338,5.674793,1198.816618,Arecanut
989,36.032244,64.205752,5.805452,1481.654912,Arecanut
990,37.726825,62.215544,5.430806,1004.933094,Arecanut
991,38.438266,60.672762,6.494082,803.014698,Arecanut
992,39.742662,79.863461,6.408886,1140.915871,Arecanut
993,36.420372,68.927236,5.836533,1239.2188,Arecanut
994,36.21327,53.544983,5.777562,1011.548786,Arecanut
995,37.194604,61.754051,5.926392,1162.972591,Arecanut
996,37.98833,55.160115,6.41939,769.437231,Arecanut
997,38.600563,46.768582,6.928811,1157.280079,Arecanut
998,39.460025,51.162807,6.706842,805.256445,Arecanut
999,39.793067,73.773768,5.906804,1323.0072,Arecanut
1000,26.068866,62.976914,7.860192,588.271375,Ashwagandha
1001,29.181926,64.522823,7.932011,508.218467,Ashwagandha
1002,26.823836,69.520536,7.679305,730.158869,Ashwagandha
1003,26.649824,79.298568,7.837946,722.183335,Ashwagandha
1004,29.891761,69.355454,7.887399,509.587421,Ashwagandha
1005,29.468508,69.137162,7.815968,622.845798,Ashwagandha
1006,25.914802,62.693483,7.541976,565.105636,Ashwagandha
1007,26.479822,69.825638,7.754549,523.555388,Ashwagandha
1008,25.38896,75.704075,7.907215,519.698688,Ashwagandha
1009,29.250314,63.534308,7.724334,539.796877,Ashwagandha
1010,28.645659,76.730174,7.675629,665.508272,Ashwagandha
1011,25.034231,75.020705,7.873674,544.816719,Ashwagandha
1012,25.072244,60.029229,7.947064,654.03234,Ashwagandha
1013,28.19373,77.039352,7.759294,612.899817,Ashwagandha
1014,27.027239,73.436247,7.764271,565.484834,Ashwagandha
1015,29.620799,75.877174,7.668932,563.727157,Ashwagandha
1016,25.207045,60.010255,7.526153,502.55249,Ashwagandha
1017,25.095742,72.411695,7.836089,619.197399,Ashwagandha
1018,29.229596,65.011198,7.732434,729.184132,Ashwagandha
1019,29.154232,64.297875,7.700561,730.483288,Ashwagandha
1020,26.926915,79.554094,7.796601,545.235247,Ashwagandha
1021,26.329333,66.959919,7.670701,534.864818,Ashwagandha
1022,25.287608,78.561906,7.814409,524.079305,Ashwagandha
1023,27.640627,68.453244,7.940667,708.276023,Ashwagandha
1024,27.747215,79.031458,7.742563,552.292203,Ashwagandha
1025,27.814501,69.103027,7.750124,541.985378,Ashwagandha
1026,26.190362,63.104039,7.60755,665.098438,Ashwagandha
1027,28.652029,72.051395,7.963138,697.315581,Ashwagandha
1028,26.473591,71.117776,7.654531,607.652278,Ashwagandha
1029,28.896316,78.690796,7.639254,546.968493,Ashwagandha
1030,29.752166,62.201667,7.770716,709.624241,Ashwagandha
1031,26.402737,76.510971,7.600192,694.822677,Ashwagandha
1032,29.813951,75.228697,7.755258,727.332093,Ashwagandha
1033,25.229847,68.678837,7.70099,747.954822,Ashwagandha
1034,29.387767,68.074021,7.698148,745.997909,Ashwagandha
1035,25.257735,60.840909,7.81514,500.017917,Ashwagandha
1036,29.39113,79.879049,7.687121,631.708262,Ashwagandha
1037,27.735062,61.29145,7.902541,714.857709,Ashwagandha
1038,25.004272,60.51006,7.636698,579.172814,Ashwagandha
1039,25.412124,63.09746,7.643042,694.038579,Ashwagandha
1040,29.510092,68.291235,7.528502,695.2372,Ashwagandha
1041,27.438128,76.314239,7.52228,613.296688,Ashwagandha
1042,28.475036,71.325403,7.695048,689.297897,Ashwagandha
1043,26.892068,62.818364,7.853765,728.901804,Ashwagandha
1044,27.045272,71.532896,7.986683,546.805891,Ashwagandha
1045,27.585565,68.799026,7.834871,532.535724,Ashwagandha
1046,25.440914,73.805955,7.623823,555.176176,Ashwagandha
1047,29.64494,71.385315,7.824161,523.097594,Ashwagandha
1048,28.655733,76.984412,7.553107,693.657168,Ashwagandha
1049,27.224559,70.892427,7.559625,625.682288,Ashwagandha
1050,25.394093,75.627818,7.865323,593.487495,Ashwagandha
1051,27.441777,68.620458,7.67706,518.06332,Ashwagandha
1052,26.372846,79.803794,7.984036,747.748612,Ashwagandha
1053,28.465001,74.151851,7.528549,558.571381,Ashwagandha
1054,28.490152,75.136289,7.928703,583.079945,Ashwagandha
1055,25.040554,74.389974,7.764695,686.621298,Ashwagandha
1056,28.72537,61.493979,7.607266,656.436447,Ashwagandha
1057,27.765399,78.252203,7.719672,663.279681,Ashwagandha
1058,25.052317,61.55459,7.886569,599.276371,Ashwagandha
1059,28.176347,63.913297,7.515138,745.437964,Ashwagandha
1060,27.529733,65.82653,7.976438,715.398476,Ashwagandha
1061,27.17738,66.372657,7.728766,561.93601,Ashwagandha
1062,27.428139,73.180204,7.705392,615.08399,Ashwagandha
1063,26.259362,60.058815,7.899583,590.098856,Ashwagandha
1064,27.390446,68.096616,7.558382,746.328584,Ashwagandha
1065,29.95982,76.667259,7.988987,690.354204,Ashwagandha
1066,25.477698,72.995833,7.942426,672.79412,Ashwagandha
1067,26.801194,76.704972,7.602576,569.178448,Ashwagandha
1068,29.899389,64.900355,7.660433,535.011155,Ashwagandha
1069,28.579622,66.393912,7.820358,689.697842,Ashwagandha
1070,29.576404,77.95234,7.639875,532.84831,Ashwagandha
1071,26.200307,71.550183,7.853486,706.915504,Ashwagandha
1072,29.740197,72.098512,7.638524,686.635251,Ashwagandha
1073,29.905213,76.906478,7.699746,518.413335,Ashwagandha
1074,25.7674,76.856794,7.718235,673.349309,Ashwagandha
1075,28.857314,66.734127,7.947821,594.654448,Ashwagandha
1076,25.21631,73.979318,7.898279,513.501732,Ashwagandha
1077,25.023783,75.157671,7.721094,500.499547,Ashwagandha
1078,29.374267,66.570813,7.541026,599.883379,Ashwagandha
1079,26.409961,66.420294,7.864702,645.006863,Ashwagandha
1080,29.153619,71.177952,7.888349,574.841413,Ashwagandha
1081,29.547934,68.63086,7.687198,716.470805,Ashwagandha
1082,25.483757,74.9221,7.912262,611.222989,Ashwagandha
1083,26.468689,60.376027,7.808901,509.248631,Ashwagandha
1084,29.607246,74.209676,7.9618,533.157409,Ashwagandha
1085,28.965516,68.525368,7.701191,703.608314,Ashwagandha
1086,28.56136,75.198524,7.947877,669.526429,Ashwagandha
1087,29.288623,70.022285,7.912285,548.83457,Ashwagandha
1088,25.253533,78.072826,7.776521,596.345442,Ashwagandha
1089,27.663405,66.160579,7.852737,618.510619,Ashwagandha
1090,27.919045,68.713238,7.504221,515.080447,Ashwagandha
1091,28.188182,71.394823,7.518345,697.57491,Ashwagandha
1092,27.459047,66.446263,7.539383,676.780791,Ashwagandha
1093,29.970657,79.368255,7.933414,629.56248,Ashwagandha
1094,26.430969,71.578832,7.665485,576.434849,Ashwagandha
1095,29.217554,60.168556,7.569063,653.677143,Ashwagandha
1096,29.618332,72.170812,7.78814,526.697258,Ashwagandha
1097,26.423368,75.065696,7.969425,538.103147,Ashwagandha
1098,29.504252,67.574293,7.530965,611.137393,Ashwagandha
1099,28.189374,68.449891,7.561476,637.077728,Ashwagandha
1100,27.501997,61.619038,6.313101,130.079162,Rose
1101,18.629087,68.472127,6.300717,118.999066,Rose
1102,27.029598,61.756589,6.463851,105.428126,Rose
1103,15.515743,66.667181,6.04878,148.020378,Rose
1104,22.910468,64.393623,6.157604,167.218599,Rose
1105,22.158462,67.66072,6.079519,184.712265,Rose
1106,24.856542,62.463408,6.296752,162.095094,Rose
1107,24.182419,67.056852,6.226905,116.99749,Rose
1108,16.45956,69.802997,6.453484,155.915934,Rose
1109,18.022493,65.227868,6.257673,121.130923,Rose
1110,22.029657,64.265085,6.013613,100.464718,Rose
1111,26.562192,69.004324,6.275985,124.503809,Rose
1112,22.486501,60.756477,6.226092,114.111539,Rose
1113,26.90651,61.718536,6.479393,178.180275,Rose
1114,16.043049,66.524441,6.427963,180.48096,Rose
1115,15.508403,66.897861,6.49385,148.61219,Rose
1116,27.317757,66.793968,6.259774,192.75561,Rose
1117,21.85084,63.2276,6.14532,101.750129,Rose
1118,21.187355,65.890179,6.262652,118.210094,Rose
1119,25.537951,66.123203,6.165895,109.13482,Rose
1120,27.448227,66.709434,6.442298,128.171314,Rose
1121,19.710541,67.529122,6.20391,198.234125,Rose
1122,25.875703,65.535881,6.204637,188.470324,Rose
1123,23.855182,60.002965,6.487305,179.367811,Rose
1124,27.66514,68.208339,6.229768,182.076236,Rose
1125,25.76239,66.780241,6.184798,178.336599,Rose
1126,18.776653,64.453258,6.211381,197.012664,Rose
1127,27.933586,63.533252,6.370746,143.336442,Rose
1128,21.578836,61.063221,6.115394,118.573704,Rose
1129,22.311257,66.848204,6.279629,126.631579,Rose
1130,22.150919,67.315836,6.42152,120.416919,Rose
1131,21.957323,64.593585,6.359509,152.815526,Rose
1132,23.108651,63.597637,6.054174,132.12715,Rose
1133,19.273503,69.300813,6.014754,139.27233,Rose
1134,19.508686,61.750106,6.343605,153.585879,Rose
1135,24.973125,63.611796,6.188965,165.66349,Rose
1136,23.239228,63.159446,6.321049,130.458554,Rose
1137,23.477405,69.373872,6.340399,138.07238,Rose
1138,20.57593,67.132379,6.09399,152.631233,Rose
1139,24.450874,64.934615,6.300765,124.389793,Rose
1140,16.22727,60.350782,6.151338,132.346372,Rose
1141,17.00674,69.266597,6.484613,178.728627,Rose
1142,16.950318,61.002616,6.094509,109.157526,Rose
1143,20.939863,67.235288,6.447423,127.551193,Rose
1144,26.245873,66.736187,6.495013,118.607068,Rose
1145,20.139161,69.233237,6.40857,150.070995,Rose
1146,26.55013,64.060457,6.383689,168.402112,Rose
1147,22.39509,61.403021,6.191249,113.741191,Rose
1148,24.810036,65.616992,6.465861,101.050122,Rose
1149,26.614102,67.442738,6.130543,194.443423,Rose
1150,20.364635,67.575328,6.324127,138.586799,Rose
1151,17.699116,65.141045,6.111768,104.582716,Rose
1152,26.16845,63.277393000000004,6.330941,159.710797,Rose
1153,18.077177,67.911821,6.227848,178.89341,Rose
1154,16.494836,69.13884,6.264697,106.522122,Rose
1155,17.770157,67.747141,6.153205,130.51017,Rose
1156,25.633179,64.526654,6.04894,119.209934,Rose
1157,24.045484,61.763576,6.054487,123.859242,Rose
1158,18.858181,65.765554,6.103346,165.554516,Rose
1159,27.794753,69.150091,6.158055,188.393026,Rose
1160,25.467954,61.200098,6.250539,172.948883,Rose
1161,24.277569,61.739677,6.439743,101.95147,Rose
1162,25.549716,65.530114,6.18122,169.500416,Rose
1163,16.070327,64.300932,6.489857,159.151324,Rose
1164,16.182193,62.110966,6.465447,129.213752,Rose
1165,16.067788,68.961184,6.141147,116.483917,Rose
1166,19.459591,64.913602,6.223096,182.990109,Rose
1167,15.583589,65.212003,6.314857,137.93476,Rose
1168,23.799824,67.106392,6.23206,187.272191,Rose
1169,19.217148,64.758611,6.235848,116.897294,Rose
1170,26.345841,67.01394,6.075545,111.022199,Rose
1171,26.416686,62.7714,6.117657,149.744102,Rose
1172,20.795975,60.536973,6.219787,183.134984,Rose
1173,26.033504,60.286862,6.256659,199.995913,Rose
1174,18.80183,67.886607,6.404935,189.94358,Rose
1175,17.078664,65.303034,6.41913,176.90777,Rose
1176,20.267015,64.886426,6.468714,105.340461,Rose
1177,26.889658,64.276445,6.280348,123.055145,Rose
1178,23.803004,64.959286,6.325556,156.756241,Rose
1179,26.333928,65.197104,6.05969,191.308922,Rose
1180,18.730322,64.009038,6.411212,143.281351,Rose
1181,22.212371,65.160882,6.375206,191.289312,Rose
1182,18.51091,69.657254,6.048663,105.55985,Rose
1183,26.51462,61.088302,6.295136,110.377017,Rose
1184,16.503466,63.462598,6.050294,113.971683,Rose
1185,20.186932,63.727262,6.137064,122.560998,Rose
1186,27.092981,69.414481,6.424119,131.250623,Rose
1187,22.951791,68.669833,6.498569,157.382648,Rose
1188,24.79346,67.066123,6.284136,169.811226,Rose
1189,24.100759,67.691275,6.025348,185.639821,Rose
1190,16.88232,68.25966,6.238762,137.249037,Rose
1191,15.972462,63.50589,6.137561,114.984788,Rose
1192,20.262022,68.860241,6.107095,110.82832,Rose
1193,19.631624,66.127396,6.141024,177.287187,Rose
1194,16.000721,64.170066,6.233206,155.990974,Rose
1195,21.871152,60.718383,6.09589,134.594714,Rose
1196,25.672787,63.138113,6.148432,188.048144,Rose
1197,25.897901,65.363963,6.076512,167.629555,Rose
1198,23.729122,60.648483,6.434166,128.77991,Rose
1199,24.605718,69.709889,6.030045,169.196821,Rose
1200,29.48439992,63.19915325,7.454532137,71.89090748,Blackgram
1201,26.73433965,68.13999721,7.040056094,67.15096376,Blackgram
1202,26.27274407,62.28814857,7.418650668,70.23207557,Blackgram
1203,34.03679184,67.21113844,6.501869314,73.23573601,Blackgram
1204,28.03644051,65.06601664,6.81441092799999,72.49507741,Blackgram
1205,28.81460716,65.33538112,7.581442888,62.26242533,Blackgram
1206,34.03619494,64.28791388,7.741418772,66.85510868,Blackgram
1207,33.8642935,61.57072498,6.573531614,68.02199825,Blackgram
1208,32.84213012,68.68401492,7.54380422299999,73.67166182,Blackgram
1209,27.10053268,63.36085585,6.5408208,73.84949872,Blackgram
1210,25.65842532,61.18235808,7.22405917,69.28607828,Blackgram
1211,32.34744009,66.61452812,7.551364319,64.55882254,Blackgram
1212,29.58949031,68.32176769,6.928898659,67.53021213,Blackgram
1213,30.91219459,68.79427388,7.74777526299999,66.63830637,Blackgram
1214,28.12787838,64.2097765,6.706505915,70.86340755,Blackgram
1215,30.08545364,69.34811988,6.668238556,67.1367443,Blackgram
1216,31.74379487,62.51007687,7.332375138,68.97097538,Blackgram
1217,27.81326852,62.50460464,7.596802025,69.75555541,Blackgram
1218,32.88733849,64.59457409,7.70650895,71.50569456,Blackgram
1219,29.36358721,64.98742947,7.366542647,61.91208707,Blackgram
1220,27.82592799,67.5861882999999,6.919243702,74.01229707,Blackgram
1221,28.49538735,60.44848407,7.18772181799999,74.91559514,Blackgram
1222,27.74274761,68.53997144,7.075886472,71.78615328,Blackgram
1223,30.41588462,67.66323804,6.74441168,63.02473185,Blackgram
1224,27.3254209,69.09047809,6.72646908799999,61.19250859,Blackgram
1225,30.28496619,61.69295127,6.628264883,65.62859526,Blackgram
1226,28.56840626,61.53278622,7.127064207,63.49726331,Blackgram
1227,25.36586097,66.6379724,7.538631462,65.81655892,Blackgram
1228,34.9466155,65.26774011,7.162357641,70.1415139,Blackgram
1229,25.09737391,67.72837887,6.859409487,74.61649888,Blackgram
1230,32.47648301,64.34848735,7.397190844,65.8204569999999,Blackgram
1231,33.86351172,68.59232289,6.880245789,69.24464096,Blackgram
1232,25.19857725,60.37332688,6.581313137,70.88787207,Blackgram
1233,31.77681682,69.01852894,7.296972161,61.46892873,Blackgram
1234,34.89814946,63.59948557,6.97297656,64.72797143,Blackgram
1235,31.74105409,68.63525428,7.241148507,62.3061735,Blackgram
1236,27.16159076,66.76017239,6.92009048,69.85112265,Blackgram
1237,26.23773129,67.88521396,7.504608385,73.58663968,Blackgram
1238,30.20157245,60.06534859,7.152272256,66.37171179,Blackgram
1239,31.55846339,67.83563765,7.137004749,74.86960831,Blackgram
1240,29.67892453,69.0854554,6.808041722,65.66436565,Blackgram
1241,27.05365239,67.7017527,7.393631868,60.4693835,Blackgram
1242,34.63880966,61.38597868,7.69950698,72.43169115,Blackgram
1243,33.39438752,62.93692886,6.60288824899999,63.57445989,Blackgram
1244,28.84079155,63.37230676,6.734447425,70.25496749,Blackgram
1245,31.49338309,63.0563645,6.521217963,71.48327008,Blackgram
1246,25.54960633,63.95425534,7.707332484,63.1830529,Blackgram
1247,34.37329112,69.69366426,6.596719015,70.27184748,Blackgram
1248,34.6008247,63.11296779,7.403623355,60.41790253,Blackgram
1249,29.43463808,64.94329356,7.517097,72.17818157,Blackgram
1250,29.10713092,67.90577375,7.17620823,67.83345933,Blackgram
1251,28.57006111,65.71765781,6.593961761,70.0866434,Blackgram
1252,27.54384835,69.3478631,7.143942758,69.40878198,Blackgram
1253,33.04687968,68.93875631,6.690655045,62.30278274,Blackgram
1254,33.95309131,69.96100028,7.423530351,61.16350463,Blackgram
1255,30.11873003,60.11680815,6.57871484299999,71.72980375,Blackgram
1256,29.57812712,66.17587668,7.497469256,69.43895491,Blackgram
1257,27.26458947,68.01232937,7.775306272,68.91754359,Blackgram
1258,31.35730791,64.24992106,7.32255522299999,63.85668948,Blackgram
1259,31.52104732,66.55723677,7.580527339,61.71111448,Blackgram
1260,29.39982732,64.25510719,7.108450121,67.47677295,Blackgram
1261,29.38400259,64.14928485,7.358974541,65.24194361,Blackgram
1262,28.38686534,61.88871127,7.405176138,74.24459122,Blackgram
1263,28.47442276,63.53604453,6.500144962,69.5274407,Blackgram
1264,30.64095781,61.14508627,7.167435834,71.36947525,Blackgram
1265,25.25596239,61.36669662,7.261791753,68.64685069,Blackgram
1266,32.97030511,60.18122078,7.586642101,73.44678678,Blackgram
1267,33.66855394,66.60416867,7.53481183299999,67.32520551,Blackgram
1268,32.83963757,67.99803573,7.251000789,73.40452716,Blackgram
1269,27.45853567,62.90020977,6.51362091799999,69.46020927,Blackgram
1270,25.68576704,69.84354028,7.121254928,74.62068748,Blackgram
1271,30.0328403,64.14800537,7.574561547,71.21006868,Blackgram
1272,28.20667264,68.27085245,7.350869792,64.32887142,Blackgram
1273,28.27265858,61.18956161,7.513151076,63.29900785,Blackgram
1274,28.5417236,64.2020154,7.025607706,69.68862306,Blackgram
1275,26.87187036,61.61367264,6.804253866,63.51822045,Blackgram
1276,32.79766751,68.77994074,7.163043872,64.11411069,Blackgram
1277,26.42333018,64.51136845,7.338929556,63.46546487,Blackgram
1278,29.79181107,63.38789228,6.621323612,63.02169909,Blackgram
1279,27.44003279,67.10464369,6.661870999,72.50669768,Blackgram
1280,34.1262979,65.14877461,7.733149554,70.40795007,Blackgram
1281,30.94908189,64.23364112,7.402891666,62.78730907,Blackgram
1282,28.75751783,61.02701476,6.59914729799999,73.37686831,Blackgram
1283,27.24766491,66.10123083,7.04174124,62.31842057,Blackgram
1284,28.63005477,66.770943,7.353876754,62.2737345,Blackgram
1285,26.41768321,63.64698302,7.02679535899999,64.42177127,Blackgram
1286,32.81705216,66.15665137,6.814301033,68.83924882,Blackgram
1287,29.6321052,65.91359954,7.42160832,71.16331975,Blackgram
1288,33.49077065,62.73317204,6.847382891,65.45328463,Blackgram
1289,31.86847286,66.74217464,7.191522601,74.22238583,Blackgram
1290,30.32992227,65.62971858,7.01285529,71.64631281,Blackgram
1291,28.546224,66.31394098,7.368318809,62.83469851,Blackgram
1292,30.02629908,67.88811637,7.26154329,66.47264636,Blackgram
1293,31.65531175,60.13263713,6.52669158,66.69096751,Blackgram
1294,30.33499674,63.54718862,6.872594461,74.16699119,Blackgram
1295,33.36984395,65.67718163,6.874142175,64.89517488,Blackgram
1296,31.4345059,62.99303471,7.76061831,64.77651469,Blackgram
1297,27.71678273,63.29103387,6.781841984,68.56507978,Blackgram
1298,32.63918668,61.3009051,7.326980454,61.83876146,Blackgram
1299,32.7477393,67.77954584,7.453975408,63.37784443,Blackgram
1300,17.02498456,16.98861173,7.485996067,88.55123143,Chickpea
1301,19.02061277,17.13159126,6.920251378,79.92698081,Chickpea
1302,17.88776475,15.40589717,5.996932037,68.54932919,Chickpea
1303,18.86805647,15.65809214,6.391173589,88.51048983,Chickpea
1304,18.36952567,19.56381041,7.152811172,79.26357665,Chickpea
1305,20.45078582,15.40312102,5.988992796,92.68373702,Chickpea
1306,20.6543203,16.60820843,6.23104902799999,74.6631118,Chickpea
1307,17.3348681,18.74926979,7.550808267,82.61734721,Chickpea
1308,18.17912258,18.90426935,7.010570541,81.84997529,Chickpea
1309,18.01272266,18.30968112,8.753795334,81.98568791,Chickpea
1310,20.99373558,19.33470387,8.718192847,93.55280105,Chickpea
1311,19.46233971,15.22538951,7.976607593,74.58565097,Chickpea
1312,19.81344531,14.69765308,6.51549954899999,78.96514709,Chickpea
1313,18.97424756,19.5161216,8.490127142,80.7108745,Chickpea
1314,18.19737048,14.71070537,6.576415562,70.18185181,Chickpea
1315,18.72963144,19.18197264,6.48178304299999,71.58010169,Chickpea
1316,20.99502153,19.8601304,7.966605025,73.50734019,Chickpea
1317,20.28155898,16.39535215,8.140825437,82.52339655,Chickpea
1318,17.48042641,15.7559405,7.228963452,66.96980581,Chickpea
1319,20.88818675,14.32313811,6.492546046,90.46228334,Chickpea
1320,17.08498521,16.14565756,7.528599957,71.31007253,Chickpea
1321,20.09340593,15.11279612,7.701446446,85.74904898,Chickpea
1322,17.57212145,14.99927489,8.519975748,89.31050665,Chickpea
1323,19.12065218,18.43475844,6.620900869,85.52950164,Chickpea
1324,18.57665902,19.22008229,8.10439605799999,72.94940441,Chickpea
1325,17.16606398,14.42457525,6.204090835,72.32667516,Chickpea
1326,18.2872007,16.67921616,6.051091339,74.87445574,Chickpea
1327,19.03025305,18.66725565,7.69096233799999,94.70992037,Chickpea
1328,17.1418613999999,17.0662427,7.82921114399999,83.74606679,Chickpea
1329,17.47809436,17.93253975,6.761599706,78.92060234,Chickpea
1330,20.56601874,14.25803981,6.654425315,83.75937135,Chickpea
1331,17.22385224,15.82069268,6.129533877,76.57580954,Chickpea
1332,19.69141713,19.44225438,8.829273328,91.76071648,Chickpea
1333,17.84851658,19.09172907,8.621662982,76.32470713,Chickpea
1334,18.8202251,16.1074793,8.204862075,89.73119396,Chickpea
1335,17.47500984,16.54314829,6.18042747,93.35034262,Chickpea
1336,18.72649425,17.58406365,7.978996755,81.20176515,Chickpea
1337,18.65580107,16.17772668,7.863113671,81.70769297,Chickpea
1338,18.2356751,19.68538502,6.967843048,83.74879344,Chickpea
1339,18.81198127,15.21618225,6.20658219299999,77.5429424,Chickpea
1340,18.65054116,17.80852431,8.868741443,77.92798682,Chickpea
1341,20.36720401,16.89574311,8.766128654,82.2545577,Chickpea
1342,18.38120357,16.63805158,8.736337905,70.52056697,Chickpea
1343,17.17012591,17.30457712,8.081095263,72.78624223,Chickpea
1344,19.37101121,15.77458129,6.138243973,85.24819851,Chickpea
1345,17.92845928,14.27327988,7.496645259,85.37378769,Chickpea
1346,19.45339934,18.23490739,8.380185271,75.6317566,Chickpea
1347,19.12829388,14.92241479,6.289614016,89.61857826,Chickpea
1348,19.1034283,17.26184541,6.586777189,75.49101167,Chickpea
1349,17.48504075,16.96070581,6.89655198,86.05078037,Chickpea
1350,19.40751744,18.98030507,7.806747656,80.25064637,Chickpea
1351,20.18649426,19.63719995,7.150681303,78.26039559,Chickpea
1352,17.30287885,15.15405941,6.64919573,75.57790384,Chickpea
1353,17.50361137,15.48083156,7.77859161799999,72.9446671,Chickpea
1354,18.17234999,14.70085967,6.358740355,90.7760707,Chickpea
1355,17.57445618,16.71826572,8.255450758,77.81891424,Chickpea
1356,20.93175255,18.91295403,6.456148474,78.06910795,Chickpea
1357,19.71098332,17.63879418,6.613072145,85.57925437,Chickpea
1358,19.07937684,17.86754927,8.165359297,69.40619137,Chickpea
1359,18.54988627,16.02542689,7.64867466,76.32565249,Chickpea
1360,18.19903647,17.41333199,6.545888558,80.6405403,Chickpea
1361,18.88852533,14.99451145,7.104224797,80.1113384,Chickpea
1362,18.49311205,14.72115044,7.358099622,91.94595352,Chickpea
1363,19.48974337,17.17260319,6.4740245,87.51312796,Chickpea
1364,17.25769499,18.74943955,7.84033938899999,94.00287214,Chickpea
1365,19.62416326,18.71483156,7.064790365,88.4585692,Chickpea
1366,20.67526473,19.85388984,7.599033472,84.78344008,Chickpea
1367,20.02381489,16.63294455,6.715587232,68.97806542,Chickpea
1368,20.1187446,14.44228303,6.81712422,88.68168643,Chickpea
1369,20.65691793,15.84572566,7.985417393,65.23811143,Chickpea
1370,19.2582557,14.2804191,7.545258424,65.78042032,Chickpea
1371,17.927806,15.85622899,7.728998197,74.63872762,Chickpea
1372,19.16288268,15.83500655,7.354973451,82.69766829,Chickpea
1373,20.26942271,19.96978871,7.313122235,69.64449182,Chickpea
1374,17.09104223,18.25142068,7.785039076,87.27444866,Chickpea
1375,17.06579293,17.54024066,6.30700492299999,70.87150577,Chickpea
1376,20.62767492,14.44008871,6.403982316,92.06630306,Chickpea
1377,20.8248451,17.85057083,7.599279991,79.20509212,Chickpea
1378,19.46210401,18.72831993,7.217018459,68.81405149,Chickpea
1379,17.18248372,16.42891834,7.561108006,72.85017344,Chickpea
1380,17.48911699,16.39055394,7.489545074,79.45758333,Chickpea
1381,17.48395377,14.76014523,6.609696734,65.11365631,Chickpea
1382,19.48316794,17.44534641,7.476800943,80.4986291,Chickpea
1383,19.71359733,18.09665739,7.325451279,73.64476535,Chickpea
1384,19.48649305,16.06240074,6.489389282,81.5284269,Chickpea
1385,19.95264829,14.82633099,7.786366322,88.6810311,Chickpea
1386,19.41789736,16.80472243,6.408437886,68.4951189,Chickpea
1387,19.45591848,18.02235902,8.423873703,78.44910564,Chickpea
1388,20.19137759,16.41998269,8.719960893,77.33795356,Chickpea
1389,18.8392908,14.74071856,7.811997977,94.78189594,Chickpea
1390,20.71219282,19.83643308,6.317153205,94.03659867,Chickpea
1391,18.99424448,15.9362937,7.114405288,78.69707199,Chickpea
1392,19.96837462,15.57324389,8.135900726,69.15759062,Chickpea
1393,17.81564548,17.60756635,7.71415303799999,90.82097601,Chickpea
1394,20.71424384,15.27824066,7.103798069,76.77888672,Chickpea
1395,17.34150229,18.75626255,8.861479668,67.9545435,Chickpea
1396,17.43732714,14.33847406,7.861128148,73.0926704,Chickpea
1397,18.89780215,19.76182946,7.4526709,69.09512477,Chickpea
1398,18.59190771,14.77959596,7.168096055,89.60982451,Chickpea
1399,18.31561493,15.36143547,7.26311855,81.78710463,Chickpea
1400,26.7627493,92.86056895,6.420018717,224.5903664,Coconut
1401,25.61294367,94.3138837,5.740054567,224.3206759,Coconut
1402,28.130115,95.64807631,5.686972967,151.0761899,Coconut
1403,25.02887163,91.53720922,6.29366236299999,179.8248944,Coconut
1404,27.79797651,99.64573002,6.381975465,181.6942283,Coconut
1405,29.25902906,95.11294697,5.54216913899999,184.7624496,Coconut
1406,27.10134661,93.69979946,5.551963184,150.9502632,Coconut
1407,25.84726298,90.92669463,5.860740481,147.8888994,Coconut
1408,26.58580443,90.98617591,5.558807063,178.8116076,Coconut
1409,28.38503882,99.18843684,5.55771171,189.6711349,Coconut
1410,28.43647052,91.81320717,5.568365926,145.5414413,Coconut
1411,28.27298134,96.93649473,6.07071786,198.8234862,Coconut
1412,27.00648436,96.46168931,5.62786054899999,144.3331315,Coconut
1413,27.63551259,99.34854917,6.38488418,157.917153699999,Coconut
1414,26.29644905,99.65809151,5.685889066,215.9195049,Coconut
1415,27.1326009,95.23797989,6.234458417,204.7206567,Coconut
1416,25.56567803,97.61361544,6.443168642,199.7936345,Coconut
1417,25.94951662,93.40548703,5.842317989,172.0540491,Coconut
